client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
b642c676c79e9b040d2e76dbb6c876ea45ec9527b4ce598765aa3aacb79fa848856f9bc4c585cd594a501d8e8cc6b32ed283210f02851fa0db93a26ff0057b58	common_voice_te_40095452.mp3	ee584e7d2d2e016c4522f83cfe0496812a522e01ef98df26aeefe335aba440cf	బోసితాత శాంతి		2	0	twenties	male_masculine			te	
fe0685ab06715766b60975224a018c78ab81f235e3eb3bee36b261745b53c01053b39c782828d6ef39c241776105acf11fa5e9d6b1aefa55af961fe31b987921	common_voice_te_40159366.mp3	6692772f70ef8dbd597773fca515a4a86f3d79be82929b838b653a16f26cf32c	గతేడాది విదేశీ పర్యాటకులను ఆకర్షించడంతో ఆదాయం పెరిగింది		2	0					te	
fe0685ab06715766b60975224a018c78ab81f235e3eb3bee36b261745b53c01053b39c782828d6ef39c241776105acf11fa5e9d6b1aefa55af961fe31b987921	common_voice_te_40159373.mp3	04ea376820baf5022269d79d0c6d27fa853e1247b2cf0d8e27c19a85682af897	గురువారం నాకు ఏ పని లేదు		2	0					te	
9402973e7bf53e7d9435c943a61f8a667cb752b61d7e02dee20073c8f5d57db847cc8be8bb22192ecdb338caa9aca71d12600f00319c105d612cd6d66b4a7cb7	common_voice_te_40029620.mp3	179886410952390147c50cb40053dcf304e50f9d2872d1bec84cc0422bc916a0	పరమ సుందరంబు ఫలములు		2	0	twenties	female_feminine			te	
9402973e7bf53e7d9435c943a61f8a667cb752b61d7e02dee20073c8f5d57db847cc8be8bb22192ecdb338caa9aca71d12600f00319c105d612cd6d66b4a7cb7	common_voice_te_40029694.mp3	9ce32e433174c26f8f03619cfa744002860147ee032084f05b90340186734ef1	నైకమత్యమే మహాబలమ్ము		2	0	twenties	female_feminine			te	
9402973e7bf53e7d9435c943a61f8a667cb752b61d7e02dee20073c8f5d57db847cc8be8bb22192ecdb338caa9aca71d12600f00319c105d612cd6d66b4a7cb7	common_voice_te_40029774.mp3	d60d74d54366ad0ae03ebc753eaed42140438ed2f122512cdfbc7aba614e99fd	భక్తిలేని పూజ పత్రి చేటు		2	0	twenties	female_feminine			te	
a19b1b27ff97b69b4b7b1fbf63280f996702376a5adc113145095ad6a83c9c30243871773f0ab3958b11161fd41ea9bf48b4cf45a6c077034a4a38f35eefffb4	common_voice_te_40116682.mp3	008424c6fb82878ad175e8fcd9db24d52170385819ade7c79a2826067de1250f	కాదు అనక మీరు కదలండి ధరణికి		4	0			Andhra,Telangana		te	
a19b1b27ff97b69b4b7b1fbf63280f996702376a5adc113145095ad6a83c9c30243871773f0ab3958b11161fd41ea9bf48b4cf45a6c077034a4a38f35eefffb4	common_voice_te_40116683.mp3	e0ef76d03acc3a9eaf29632b2c22d719775865fc901d47598017ec9f4bfb7439	పెన్నా ఉప నదులు కుందూ, పాపాఘ్ని ఉరకలెత్తుతున్నాయి		2	0			Andhra,Telangana		te	
a19b1b27ff97b69b4b7b1fbf63280f996702376a5adc113145095ad6a83c9c30243871773f0ab3958b11161fd41ea9bf48b4cf45a6c077034a4a38f35eefffb4	common_voice_te_40116684.mp3	f6ff3296a8c40d64bed89f9097fadfca05d3c277ec24a47838c5e0ebd178c436	ధరణి నల్లుడన్న దశమ గ్రహంబురా		2	0			Andhra,Telangana		te	
0b94cfaea961ea1b571ffbf41aeef1790b08a0d4d540001e67eb808d7a2d5f453b28b23c16250b2e57ac04c6b9db25bb94b957aefada7fd6fdf6edfa6ac2a203	common_voice_te_39107647.mp3	7dc6a8632e47404a541af28e2fbdd111fdef8bd802f5f8a3bdb8878e1b895167	ఇసుక డిమాండ్ బాగా తగ్గిపోతుంది		2	0					te	
0b94cfaea961ea1b571ffbf41aeef1790b08a0d4d540001e67eb808d7a2d5f453b28b23c16250b2e57ac04c6b9db25bb94b957aefada7fd6fdf6edfa6ac2a203	common_voice_te_39107648.mp3	32af8ee03b77240699ae4b5bd9a6df669955b19b44aae1a0072671e8c1fc1d9c	భారీగా వరద నీరు చేరడంతో జల దిగ్బంధంలో చిక్కుకుపోయారు		2	0					te	
0b94cfaea961ea1b571ffbf41aeef1790b08a0d4d540001e67eb808d7a2d5f453b28b23c16250b2e57ac04c6b9db25bb94b957aefada7fd6fdf6edfa6ac2a203	common_voice_te_39107649.mp3	b64df00e4667d119098d4e29612d0654a9064b7b3357ebc79d99b430191f4368	శనివారం వారు అక్కడ ఉన్నారు		2	0					te	
0b94cfaea961ea1b571ffbf41aeef1790b08a0d4d540001e67eb808d7a2d5f453b28b23c16250b2e57ac04c6b9db25bb94b957aefada7fd6fdf6edfa6ac2a203	common_voice_te_39107650.mp3	63e513aa704661900642e8a6228007e8b4aa2866a83e6d7340c3af5252ade02f	దేశసేవకంటె దేవతార్చన లేదు		2	0					te	
4877c796eb42b82869970793b7ff5b0b651a31d8cacc58ccfdbaf428b1e7693d8d399885fe03eff319d5452cd136e80eb0d15d867e1baa259c4f6586148076b6	common_voice_te_39104648.mp3	daa1761595e5faf4488789cf54c50b771fc3a67d1e8a60b8bd96adf957122adf	వరపరాక్రములకు వయసుతో పనిలేదు		2	0					te	
4877c796eb42b82869970793b7ff5b0b651a31d8cacc58ccfdbaf428b1e7693d8d399885fe03eff319d5452cd136e80eb0d15d867e1baa259c4f6586148076b6	common_voice_te_39104649.mp3	8e6abfbed15f2735a90e3300422f0c7b581c7d8ba8f2090c30f10437421f37cc	ఖలుని తప్పుచెంత గలవారలకు ముప్పు		2	0					te	
4877c796eb42b82869970793b7ff5b0b651a31d8cacc58ccfdbaf428b1e7693d8d399885fe03eff319d5452cd136e80eb0d15d867e1baa259c4f6586148076b6	common_voice_te_39104651.mp3	75c02a7df8b2394abd204364eda1fe60d00e4e22a99cf09a6cd7381d84bfd903	తల్లిదండ్రులన్న దైవసన్నిభులురా		2	0					te	
4877c796eb42b82869970793b7ff5b0b651a31d8cacc58ccfdbaf428b1e7693d8d399885fe03eff319d5452cd136e80eb0d15d867e1baa259c4f6586148076b6	common_voice_te_39104652.mp3	a84d192e9f38c31e3688ae0a085c43fba0aee57b567ff228b9f328e9a94048ac	గౌతమీ తరంగణీ తరంగములకు		2	1					te	
cbcb6befcb55788e258b65750176e0b85b6e5babcd79f76c758d443f49f5e16470e36efea89b218cc2825c1882987b264a8ec2d63b8d3617568f9606eb30b53f	common_voice_te_40163365.mp3	6c0ce495778e0e5a290f8469f7fee7a1a3f9db7ff5a43d8ee9b46cae2f4e835e	ముందుచూపు లేని మూర్ఖుండు చెడిపోవు		2	0	twenties	male_masculine			te	
cbcb6befcb55788e258b65750176e0b85b6e5babcd79f76c758d443f49f5e16470e36efea89b218cc2825c1882987b264a8ec2d63b8d3617568f9606eb30b53f	common_voice_te_40163472.mp3	79abb146c8ef4dd1018b4221060f2e4b2edc302dc555f9130fcb5a9bee2571ec	అప్పటి నుంచి నిందితులు పరారీలో ఉన్నారు.		2	0	twenties	male_masculine			te	
cbcb6befcb55788e258b65750176e0b85b6e5babcd79f76c758d443f49f5e16470e36efea89b218cc2825c1882987b264a8ec2d63b8d3617568f9606eb30b53f	common_voice_te_40163536.mp3	0007eaf56857b64d621dcde8c84d048b2dec85c1b444335c787687905c97173d	ధర్మమును రక్షింపుము		2	0	twenties	male_masculine			te	
cbcb6befcb55788e258b65750176e0b85b6e5babcd79f76c758d443f49f5e16470e36efea89b218cc2825c1882987b264a8ec2d63b8d3617568f9606eb30b53f	common_voice_te_40163630.mp3	cd21eb64df19d7507008f23dbbf23d14d922cd9e5130212df23823cc35b2ac23	శుక్రవారం వారు ఇక్కడ మీడియాతో మాట్లాడారు		2	0	twenties	male_masculine			te	
e38d930f65d020a04fd1821bdaa35e16e9da0c2f9d6cc821a1b7e861d08f851a0fc80dcb48c275ba226a664cc602b63f9f59a37d643dfa12727e2bbd084719f7	common_voice_te_39671744.mp3	4e2ca729059fe328a27ca77b7de39edcfd13115de7f496cecb3295b9f290273e	ఉష్ణోగ్రతలు గణనీయంగా పెరిగిపోయాయి		2	0					te	
e38d930f65d020a04fd1821bdaa35e16e9da0c2f9d6cc821a1b7e861d08f851a0fc80dcb48c275ba226a664cc602b63f9f59a37d643dfa12727e2bbd084719f7	common_voice_te_39671759.mp3	179886410952390147c50cb40053dcf304e50f9d2872d1bec84cc0422bc916a0	పరమ సుందరంబు ఫలములు		2	0					te	
e38d930f65d020a04fd1821bdaa35e16e9da0c2f9d6cc821a1b7e861d08f851a0fc80dcb48c275ba226a664cc602b63f9f59a37d643dfa12727e2bbd084719f7	common_voice_te_39671767.mp3	f4a8ba6862f332ab660f6262abec574cd03498440175b50bc569523a94813abd	గాలి వేగం పెరిగింది		2	0					te	
e38d930f65d020a04fd1821bdaa35e16e9da0c2f9d6cc821a1b7e861d08f851a0fc80dcb48c275ba226a664cc602b63f9f59a37d643dfa12727e2bbd084719f7	common_voice_te_39671814.mp3	f6ff3296a8c40d64bed89f9097fadfca05d3c277ec24a47838c5e0ebd178c436	ధరణి నల్లుడన్న దశమ గ్రహంబురా		2	0					te	
7631cb2f601a3a0107f1234a9478ece5c85a90753be88a87a10664fb7109f104e802dfde14dcc6a6ad1e9285c15418ab705af3119f853b31710411cff3cff2d0	common_voice_te_39111372.mp3	d2d820fbb8d92a41233733195a632a6ef358af5d149cb346d16cce168a701818	మార్కెట్ యార్డులోని గోదాములో భద్రపరిచిన మిర్చి బస్తాలు అగ్ని ప్రమాదంలో కాలిపోవడంతో చాల నష్టం వాటిల్లింది.		4	0			Godavari,informal		te	
7631cb2f601a3a0107f1234a9478ece5c85a90753be88a87a10664fb7109f104e802dfde14dcc6a6ad1e9285c15418ab705af3119f853b31710411cff3cff2d0	common_voice_te_39111373.mp3	09fafac591cd428a891524b33a9e740bb1e122c1232bfcf258d75b682beb0b5d	లలితసుగుణజాల! తెలుగుబాల!!		4	0			Godavari,informal		te	
7631cb2f601a3a0107f1234a9478ece5c85a90753be88a87a10664fb7109f104e802dfde14dcc6a6ad1e9285c15418ab705af3119f853b31710411cff3cff2d0	common_voice_te_39111374.mp3	e53880df6ca733ec7880c4652081bae1241b4bf30e4746db047186ae747ce50e	మద్యమునకు భ్రాంతి		2	0			Godavari,informal		te	
7631cb2f601a3a0107f1234a9478ece5c85a90753be88a87a10664fb7109f104e802dfde14dcc6a6ad1e9285c15418ab705af3119f853b31710411cff3cff2d0	common_voice_te_39111375.mp3	858ace843148dcbcca7822432f87a8bb686a0c90c5e323bf2cbcd07b5b963f8c	కరుణశ్రీ		4	0			Godavari,informal		te	
7631cb2f601a3a0107f1234a9478ece5c85a90753be88a87a10664fb7109f104e802dfde14dcc6a6ad1e9285c15418ab705af3119f853b31710411cff3cff2d0	common_voice_te_39111376.mp3	b486806f858b0875cf7f8f891e6b8763f78b860f79c40312fccc02878db2b344	పావురములు వలను పైకెత్తుకొని పోవె		2	0			Godavari,informal		te	
a3b82d7c22b09cbc20aab6a092ac44167db52fe6d8cec381902c42653c14f21d08e3b167e69d6e888045a5a363e586d546f645201a011f761d70722d663db795	common_voice_te_40053822.mp3	330cb1dd83d74571eab875fbfdbedd9c9701963eb81a8e20c68a4519616efb04	కష్టపెట్టబోకు కన్నతల్లి మనస్సు		2	0	twenties	male_masculine	Krishna		te	
a3b82d7c22b09cbc20aab6a092ac44167db52fe6d8cec381902c42653c14f21d08e3b167e69d6e888045a5a363e586d546f645201a011f761d70722d663db795	common_voice_te_40053827.mp3	2577cc6108091c843658aefe764f4f49bcc124e9311df4d51c6bc6b622fbb911	మొదటి రెండు లేమి మూడవ దశ వచ్చు		4	0	twenties	male_masculine	Krishna		te	
a3b82d7c22b09cbc20aab6a092ac44167db52fe6d8cec381902c42653c14f21d08e3b167e69d6e888045a5a363e586d546f645201a011f761d70722d663db795	common_voice_te_40053829.mp3	a80de7bd21339fde8cf36baccb7b60031ef87facbec99e56f96f3fb2f9aaac9f	మంచి పాఠ్యపుస్తకాలు అందుబాటులోకి వస్తున్నాయి		2	0	twenties	male_masculine	Krishna		te	
a3b82d7c22b09cbc20aab6a092ac44167db52fe6d8cec381902c42653c14f21d08e3b167e69d6e888045a5a363e586d546f645201a011f761d70722d663db795	common_voice_te_40053830.mp3	4773d3b66f0ee4c23f9a6a7bc10a6f97f08fa8456f4fc0e2c3784799572cba8e	ఎద్దునెక్కె శివుడు		4	0	twenties	male_masculine	Krishna		te	
a3b82d7c22b09cbc20aab6a092ac44167db52fe6d8cec381902c42653c14f21d08e3b167e69d6e888045a5a363e586d546f645201a011f761d70722d663db795	common_voice_te_40053831.mp3	5ded15be9f197534e61e5bd5ac1d845bc0c7b37b821705a415102a8767132b25	వీడు పరులవాడు వాడు నావాడని		2	0	twenties	male_masculine	Krishna		te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105950.mp3	6356a753034004064295fd2af1b214a431218930f5a2f7e61b3d98d08682d259	ఈ అమ్మాయి బాగా పాడుతుంది.		2	0					te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105953.mp3	438ba6122a6beaddade591b2ed0a9da14afc4a910a2358f78d8b86944423c676	గోదావరి మళ్ళీ ఉగ్రరూపం దాల్చింది		2	0					te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105955.mp3	4e2ca729059fe328a27ca77b7de39edcfd13115de7f496cecb3295b9f290273e	ఉష్ణోగ్రతలు గణనీయంగా పెరిగిపోయాయి		2	0					te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105956.mp3	7f72c2aa3f2f29ab3bedeb06ecdb8fcc41fbf60ede2039eb753fc52879bacf48	ఆయన లక్ష్యం మత విద్వేషాలను రెచ్చగొట్టడం		2	0					te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105960.mp3	4ac77803d5152754f530203579aeeb5b2f153cd28ae4adf5a5d1b2bc6e10606a	నరుడు మెచ్చెనేని నారాయణుడు మెచ్చు		2	0					te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105962.mp3	174877a3a2f84c19414fb79ddeda0a8b78ab110e3e693ee30eb464a7aea85a85	సూక్తిలేని మాట శ్రుతిలేని పాటరా		2	0					te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105963.mp3	f4a8ba6862f332ab660f6262abec574cd03498440175b50bc569523a94813abd	గాలి వేగం పెరిగింది		2	0					te	
6fe0afa237a8ecca880d7a363c77b9434ab9e5a85ae99c2e59dd6d8a959bd265e954c330e43cb2c36cef38ed1880f8d89890a9b71362c71e5a43920b3197b899	common_voice_te_39105964.mp3	0429870a5207cdb75f5ef9190d710a290c3b37538cb22ab5a70c7ad7cd6139a0	పాలకడలిలోన ప్రభవించు మాత్రాన		2	0					te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301053.mp3	53274054287376872c8c34adea4d1a518ea7d2f50d90c7b71fe990d87166d09d	వివిధ సంఘాలు మద్దతు ప్రకటించాయి		2	0					te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301067.mp3	dc749ed4f191b76aebdd21c58d372463445e2de9b4a90648015af5082348d99a	సాధు సంగమమున సామాన్యుడును గూడ		2	0	fourties	male_masculine			te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301070.mp3	ce87d28364d6e236c90e6b4df0c4857e47239403eb651ca77a40def0658edde5	బైట పిచ్చి కుక్క పరిభవించు		2	0	fourties	male_masculine			te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301071.mp3	d12f6afbaec3f397d38b3c0c195ac614deb392b6dc5392e2bcf3086f53cc5263	అలుగు పారి చెరువు జలముల కాపాడు		2	0	fourties	male_masculine			te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301080.mp3	6692772f70ef8dbd597773fca515a4a86f3d79be82929b838b653a16f26cf32c	గతేడాది విదేశీ పర్యాటకులను ఆకర్షించడంతో ఆదాయం పెరిగింది		2	0	fourties	male_masculine			te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301081.mp3	18c2b8dbecb170d0fed7d5d5a5039683f5acfb5bd97e0d2c8efa7aac154de962	భారీ వర్షం జిల్లాను ముంచెత్తింది		2	0	fourties	male_masculine			te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301083.mp3	805605478aa499f7e8162ffc82c3c46a4cbc4a063f6923f32e93b363af935596	సరిహద్దు వద్దకు అదనపు బలగాలను పంపడం నిలిపివేయాలని నిర్ణయించుకున్నాయి.		2	0	fourties	male_masculine			te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301084.mp3	6c0ce495778e0e5a290f8469f7fee7a1a3f9db7ff5a43d8ee9b46cae2f4e835e	ముందుచూపు లేని మూర్ఖుండు చెడిపోవు		2	0	fourties	male_masculine			te	
2735d3e44aebad34b163b3e3e8b31f9cc3ab4bc0626b3104f8885f9877618dd9c08e02fd5acc083564619268a7dcd49b227fe7a019daa0025a2fdebfefcc5df7	common_voice_te_39301086.mp3	174877a3a2f84c19414fb79ddeda0a8b78ab110e3e693ee30eb464a7aea85a85	సూక్తిలేని మాట శ్రుతిలేని పాటరా		2	0	fourties	male_masculine			te	
9a1e28abe05001e9b1910d50fd5a3c701c0091c29aeaa9cd45baab248c071b195e80d021066fb5e0788ff7b8806050acbf6e0cfb6bfb24e8dd69781c878cdda8	common_voice_te_39104590.mp3	893abdcff143a147a53ea8ccc3234f6e921ee5389db29c8d13883ea143ca2e49	మంచి గుణములను గ్రహించుచుండు		4	0	twenties	male_masculine	Telangana accent		te	
9a1e28abe05001e9b1910d50fd5a3c701c0091c29aeaa9cd45baab248c071b195e80d021066fb5e0788ff7b8806050acbf6e0cfb6bfb24e8dd69781c878cdda8	common_voice_te_39104592.mp3	9d56aa7599176b4b1135701fc81fc38987b9b5142506e0c1e1af4a8cd74ff9e4	పెట్టెనిండ కూడబెట్టిన సిరులకు		4	0	twenties	male_masculine	Telangana accent		te	
9a1e28abe05001e9b1910d50fd5a3c701c0091c29aeaa9cd45baab248c071b195e80d021066fb5e0788ff7b8806050acbf6e0cfb6bfb24e8dd69781c878cdda8	common_voice_te_39104595.mp3	babe575c3cbe63f7b351a5311e5668f1902b09b0c2d489b955dd8a2ccb63ee4e	కొంపగాలు వేళ		4	2	twenties	male_masculine	Telangana accent		te	
9a1e28abe05001e9b1910d50fd5a3c701c0091c29aeaa9cd45baab248c071b195e80d021066fb5e0788ff7b8806050acbf6e0cfb6bfb24e8dd69781c878cdda8	common_voice_te_39104597.mp3	5fff075fa8fc8cdd04e4bf17faed59aae2ce175cb48f69f3f6f610a4a7b7bea0	రక్తిలేనియాట రాత్రి నిద్దుర చేటు		4	0	twenties	male_masculine	Telangana accent		te	
9a1e28abe05001e9b1910d50fd5a3c701c0091c29aeaa9cd45baab248c071b195e80d021066fb5e0788ff7b8806050acbf6e0cfb6bfb24e8dd69781c878cdda8	common_voice_te_39104598.mp3	46cb79ed9e4ed2d66e1998008db71e77f2f1716075fdd2f65626146fcea76bb4	ప్రాంతాల మధ్య తేడా రాకూడదు		4	0	twenties	male_masculine	Telangana accent		te	
